DATE,jevent,jbout,f1,f2,winner,loser,method,f1_win,weightindex,finish_round
2020-03-07,UFC248:Adesanyavs.Romero,SeanO'Malleyvs.JoseQuinonez,JoseQuinonez,SeanO'Malley,SeanO'Malley,JoseQuinonez,ko,0,6,1
2020-03-07,UFC248:Adesanyavs.Romero,GigaChikadzevs.JamallEmmers,GigaChikadze,JamallEmmers,GigaChikadze,JamallEmmers,dec,1,7,3
2020-03-07,UFC248:Adesanyavs.Romero,GeraldMeerschaertvs.DeronWinn,DeronWinn,GeraldMeerschaert,GeraldMeerschaert,DeronWinn,sub,0,10,3
2020-03-07,UFC248:Adesanyavs.Romero,BeneilDariushvs.DrakkarKlose,BeneilDariush,DrakkarKlose,BeneilDariush,DrakkarKlose,ko,1,8,2
2020-03-07,UFC248:Adesanyavs.Romero,AlexOliveiravs.MaxGriffin,AlexOliveira,MaxGriffin,AlexOliveira,MaxGriffin,dec,1,9,3
2020-03-07,UFC248:Adesanyavs.Romero,IsraelAdesanyavs.YoelRomero,IsraelAdesanya,YoelRomero,IsraelAdesanya,YoelRomero,dec,1,10,5
2020-03-14,UFCFightNight:Leevs.Oliveira,BrunoSilvavs.DavidDvorak,BrunoSilva,DavidDvorak,DavidDvorak,BrunoSilva,dec,0,5,3
2020-03-14,UFCFightNight:Leevs.Oliveira,AmandaRibasvs.RandaMarkos,AmandaRibas,RandaMarkos,AmandaRibas,RandaMarkos,dec,1,1,3
2020-03-14,UFCFightNight:Leevs.Oliveira,DemianMaiavs.GilbertBurns,DemianMaia,GilbertBurns,GilbertBurns,DemianMaia,ko,0,9,1
2020-03-14,UFCFightNight:Leevs.Oliveira,ElizeuZaleskidosSantosvs.AlekseiKunchenko,AlekseiKunchenko,ElizeuZaleskidosSantos,ElizeuZaleskidosSantos,AlekseiKunchenko,dec,0,9,3
2020-03-14,UFCFightNight:Leevs.Oliveira,FranciscoTrinaldovs.JohnMakdessi,FranciscoTrinaldo,JohnMakdessi,FranciscoTrinaldo,JohnMakdessi,dec,1,9,3
2020-03-14,UFCFightNight:Leevs.Oliveira,JohnnyWalkervs.NikitaKrylov,JohnnyWalker,NikitaKrylov,NikitaKrylov,JohnnyWalker,dec,0,11,3
2020-03-14,UFCFightNight:Leevs.Oliveira,JussierFormigavs.BrandonMoreno,BrandonMoreno,JussierFormiga,BrandonMoreno,JussierFormiga,dec,1,5,3
2020-03-14,UFCFightNight:Leevs.Oliveira,KevinLeevs.CharlesOliveira,CharlesOliveira,KevinLee,CharlesOliveira,KevinLee,sub,1,8,3
2020-03-14,UFCFightNight:Leevs.Oliveira,MayraBuenoSilvavs.MarynaMoroz,MarynaMoroz,MayraBuenoSilva,MarynaMoroz,MayraBuenoSilva,dec,1,2,3
2020-03-14,UFCFightNight:Leevs.Oliveira,RaniYahyavs.EnriqueBarzola,EnriqueBarzola,RaniYahya,RaniYahya,EnriqueBarzola,dec,0,7,3
2020-03-14,UFCFightNight:Leevs.Oliveira,RenatoMoicanovs.DamirHadzovic,DamirHadzovic,RenatoMoicano,RenatoMoicano,DamirHadzovic,sub,0,8,1
2020-03-14,UFCFightNight:Leevs.Oliveira,VeronicaHardyvs.BeaMalecki,BeaMalecki,VeronicaHardy,BeaMalecki,VeronicaHardy,dec,1,3,3
2020-05-09,UFC249:Fergusonvs.Gaethje,GregHardyvs.YorganDeCastro,GregHardy,YorganDeCastro,GregHardy,YorganDeCastro,dec,1,12,3
2020-05-09,UFC249:Fergusonvs.Gaethje,AlekseiOleinikvs.FabricioWerdum,AlekseiOleinik,FabricioWerdum,AlekseiOleinik,FabricioWerdum,dec,1,12,3
2020-05-09,UFC249:Fergusonvs.Gaethje,FrancisNgannouvs.JairzinhoRozenstruik,FrancisNgannou,JairzinhoRozenstruik,FrancisNgannou,JairzinhoRozenstruik,ko,1,12,1
2020-05-09,UFC249:Fergusonvs.Gaethje,AnthonyPettisvs.DonaldCerrone,AnthonyPettis,DonaldCerrone,AnthonyPettis,DonaldCerrone,dec,1,8,3
2020-05-09,UFC249:Fergusonvs.Gaethje,BryceMitchellvs.CharlesRosa,BryceMitchell,CharlesRosa,BryceMitchell,CharlesRosa,dec,1,6,3
2020-05-09,UFC249:Fergusonvs.Gaethje,HenryCejudovs.DominickCruz,DominickCruz,HenryCejudo,HenryCejudo,DominickCruz,ko,0,6,2
2020-05-09,UFC249:Fergusonvs.Gaethje,JeremyStephensvs.CalvinKattar,CalvinKattar,JeremyStephens,CalvinKattar,JeremyStephens,ko,1,7,2
2020-05-09,UFC249:Fergusonvs.Gaethje,CarlaEsparzavs.MichelleWaterson-Gomez,CarlaEsparza,MichelleWaterson-Gomez,CarlaEsparza,MichelleWaterson-Gomez,dec,1,1,3
2020-05-09,UFC249:Fergusonvs.Gaethje,RyanSpannvs.SamAlvey,RyanSpann,SamAlvey,RyanSpann,SamAlvey,dec,1,11,3
2020-05-09,UFC249:Fergusonvs.Gaethje,TonyFergusonvs.JustinGaethje,JustinGaethje,TonyFerguson,JustinGaethje,TonyFerguson,ko,1,8,5
2020-05-09,UFC249:Fergusonvs.Gaethje,VicenteLuquevs.NikoPrice,NikoPrice,VicenteLuque,VicenteLuque,NikoPrice,ko,0,9,3
2020-05-13,UFCFightNight:Smithvs.Teixeira,RickySimonvs.RayBorg,RayBorg,RickySimon,RickySimon,RayBorg,dec,0,6,3
2020-05-13,UFCFightNight:Smithvs.Teixeira,MichaelJohnsonvs.ThiagoMoises,MichaelJohnson,ThiagoMoises,ThiagoMoises,MichaelJohnson,sub,0,8,2
2020-05-13,UFCFightNight:Smithvs.Teixeira,HunterAzurevs.BrianKelleher,BrianKelleher,HunterAzure,BrianKelleher,HunterAzure,ko,1,6,2
2020-05-13,UFCFightNight:Smithvs.Teixeira,GabrielBenitezvs.OmarMorales,GabrielBenitez,OmarMorales,OmarMorales,GabrielBenitez,dec,0,8,3
2020-05-13,UFCFightNight:Smithvs.Teixeira,ChaseShermanvs.IkeVillanueva,ChaseSherman,IkeVillanueva,ChaseSherman,IkeVillanueva,ko,1,12,2
2020-05-13,UFCFightNight:Smithvs.Teixeira,AndreiArlovskivs.PhilipeLins,AndreiArlovski,PhilipeLins,AndreiArlovski,PhilipeLins,dec,1,12,3
2020-05-13,UFCFightNight:Smithvs.Teixeira,AnthonySmithvs.GloverTeixeira,AnthonySmith,GloverTeixeira,GloverTeixeira,AnthonySmith,ko,0,11,5
2020-05-13,UFCFightNight:Smithvs.Teixeira,SijaraEubanksvs.SarahMoras,SarahMoras,SijaraEubanks,SijaraEubanks,SarahMoras,dec,0,3,3
2020-05-13,UFCFightNight:Smithvs.Teixeira,AlexanderHernandezvs.DrewDober,AlexanderHernandez,DrewDober,DrewDober,AlexanderHernandez,ko,0,8,2
2020-05-13,UFCFightNight:Smithvs.Teixeira,BenRothwellvs.OvinceSaintPreux,BenRothwell,OvinceSaintPreux,BenRothwell,OvinceSaintPreux,dec,1,12,3
2020-05-16,UFCFightNight:Overeemvs.Harris,AlistairOvereemvs.WaltHarris,AlistairOvereem,WaltHarris,AlistairOvereem,WaltHarris,ko,1,12,2
2020-05-16,UFCFightNight:Overeemvs.Harris,ErykAndersvs.KrzysztofJotko,ErykAnders,KrzysztofJotko,KrzysztofJotko,ErykAnders,dec,0,10,3
2020-05-16,UFCFightNight:Overeemvs.Harris,AnthonyHernandezvs.KevinHolland,AnthonyHernandez,KevinHolland,KevinHolland,AnthonyHernandez,ko,0,10,1
2020-05-16,UFCFightNight:Overeemvs.Harris,GigaChikadzevs.IrwinRivera,GigaChikadze,IrwinRivera,GigaChikadze,IrwinRivera,dec,1,7,3
2020-05-16,UFCFightNight:Overeemvs.Harris,CortneyCaseyvs.MaraRomeroBorella,CortneyCasey,MaraRomeroBorella,CortneyCasey,MaraRomeroBorella,sub,1,2,1
2020-05-16,UFCFightNight:Overeemvs.Harris,MattBrownvs.MiguelBaeza,MattBrown,MiguelBaeza,MiguelBaeza,MattBrown,ko,0,9,2
2020-05-16,UFCFightNight:Overeemvs.Harris,RodrigoNascimentovs.Don'TaleMayes,Don'TaleMayes,RodrigoNascimento,RodrigoNascimento,Don'TaleMayes,sub,0,12,2
2020-05-16,UFCFightNight:Overeemvs.Harris,SongYadongvs.MarlonVera,MarlonVera,SongYadong,SongYadong,MarlonVera,dec,0,6,3
2020-05-16,UFCFightNight:Overeemvs.Harris,ClaudiaGadelhavs.AngelaHill,AngelaHill,ClaudiaGadelha,ClaudiaGadelha,AngelaHill,dec,0,1,3
2020-05-16,UFCFightNight:Overeemvs.Harris,DarrenElkinsvs.NateLandwehr,DarrenElkins,NateLandwehr,NateLandwehr,DarrenElkins,dec,0,7,3
2020-05-16,UFCFightNight:Overeemvs.Harris,DanIgevs.EdsonBarboza,DanIge,EdsonBarboza,DanIge,EdsonBarboza,dec,1,7,3
2020-05-30,UFCFightNight:Woodleyvs.Burns,TimElliottvs.BrandonRoyval,BrandonRoyval,TimElliott,BrandonRoyval,TimElliott,sub,1,5,2
2020-05-30,UFCFightNight:Woodleyvs.Burns,BillyQuarantillovs.SpikeCarlyle,BillyQuarantillo,SpikeCarlyle,BillyQuarantillo,SpikeCarlyle,dec,1,7,3
2020-05-30,UFCFightNight:Woodleyvs.Burns,BlagoyIvanovvs.AugustoSakai,AugustoSakai,BlagoyIvanov,AugustoSakai,BlagoyIvanov,dec,1,12,3
2020-05-30,UFCFightNight:Woodleyvs.Burns,ChrisGutierrezvs.VinceMorales,ChrisGutierrez,VinceMorales,ChrisGutierrez,VinceMorales,ko,1,6,2
2020-05-30,UFCFightNight:Woodleyvs.Burns,DanielRodriguezvs.GabeGreen,DanielRodriguez,GabeGreen,DanielRodriguez,GabeGreen,dec,1,9,3
2020-05-30,UFCFightNight:Woodleyvs.Burns,KatlynCerminaravs.AntoninaShevchenko,AntoninaShevchenko,KatlynCerminara,KatlynCerminara,AntoninaShevchenko,dec,0,2,3
2020-05-30,UFCFightNight:Woodleyvs.Burns,RooseveltRobertsvs.BrokWeaver,BrokWeaver,RooseveltRoberts,RooseveltRoberts,BrokWeaver,sub,0,8,2
2020-05-30,UFCFightNight:Woodleyvs.Burns,LouisSmolkavs.CaseyKenney,CaseyKenney,LouisSmolka,CaseyKenney,LouisSmolka,sub,1,6,1
2020-05-30,UFCFightNight:Woodleyvs.Burns,MackenzieDernvs.HannahCifers,HannahCifers,MackenzieDern,MackenzieDern,HannahCifers,sub,0,1,1
2020-05-30,UFCFightNight:Woodleyvs.Burns,TyronWoodleyvs.GilbertBurns,GilbertBurns,TyronWoodley,GilbertBurns,TyronWoodley,dec,1,9,5
2020-06-06,UFC250:Nunesvs.Spencer,AlexCaceresvs.ChaseHooper,AlexCaceres,ChaseHooper,AlexCaceres,ChaseHooper,dec,1,7,3
2020-06-06,UFC250:Nunesvs.Spencer,IanHeinischvs.GeraldMeerschaert,GeraldMeerschaert,IanHeinisch,IanHeinisch,GeraldMeerschaert,ko,0,10,1
2020-06-06,UFC250:Nunesvs.Spencer,EvanDunhamvs.HerbertBurns,EvanDunham,HerbertBurns,HerbertBurns,EvanDunham,sub,0,8,1
2020-06-06,UFC250:Nunesvs.Spencer,EddieWinelandvs.SeanO'Malley,EddieWineland,SeanO'Malley,SeanO'Malley,EddieWineland,ko,0,6,1
2020-06-06,UFC250:Nunesvs.Spencer,AmandaNunesvs.FeliciaSpencer,AmandaNunes,FeliciaSpencer,AmandaNunes,FeliciaSpencer,dec,1,3,5
2020-06-06,UFC250:Nunesvs.Spencer,CharlesByrdvs.MakiPitolo,CharlesByrd,MakiPitolo,MakiPitolo,CharlesByrd,ko,0,10,2
2020-06-06,UFC250:Nunesvs.Spencer,CodyStamannvs.BrianKelleher,BrianKelleher,CodyStamann,CodyStamann,BrianKelleher,dec,0,6,3
2020-06-06,UFC250:Nunesvs.Spencer,AljamainSterlingvs.CorySandhagen,AljamainSterling,CorySandhagen,AljamainSterling,CorySandhagen,sub,1,7,1
2020-06-06,UFC250:Nunesvs.Spencer,NeilMagnyvs.AnthonyRoccoMartin,AnthonyRoccoMartin,NeilMagny,NeilMagny,AnthonyRoccoMartin,dec,0,9,3
2020-06-06,UFC250:Nunesvs.Spencer,RaphaelAssuncaovs.CodyGarbrandt,CodyGarbrandt,RaphaelAssuncao,CodyGarbrandt,RaphaelAssuncao,ko,1,6,2
2020-06-06,UFC250:Nunesvs.Spencer,AlonzoMenifieldvs.DevinClark,AlonzoMenifield,DevinClark,DevinClark,AlonzoMenifield,dec,0,11,3
2020-06-06,UFC250:Nunesvs.Spencer,JussierFormigavs.AlexPerez,AlexPerez,JussierFormiga,AlexPerez,JussierFormiga,ko,1,5,1
2020-06-13,UFCFightNight:Eyevs.Calvillo,AndreFilivs.CharlesJourdain,AndreFili,CharlesJourdain,AndreFili,CharlesJourdain,dec,1,7,3
2020-06-13,UFCFightNight:Eyevs.Calvillo,AnthonyIvyvs.ChristianAguilera,AnthonyIvy,ChristianAguilera,ChristianAguilera,AnthonyIvy,ko,0,10,1
2020-06-13,UFCFightNight:Eyevs.Calvillo,CharlesRosavs.KevinAguilar,CharlesRosa,KevinAguilar,CharlesRosa,KevinAguilar,dec,1,7,3
2020-06-13,UFCFightNight:Eyevs.Calvillo,JessicaEyevs.CynthiaCalvillo,CynthiaCalvillo,JessicaEye,CynthiaCalvillo,JessicaEye,dec,1,1,5
2020-06-13,UFCFightNight:Eyevs.Calvillo,JordanEspinosavs.MarkDeLaRosa,JordanEspinosa,MarkDeLaRosa,JordanEspinosa,MarkDeLaRosa,dec,1,5,3
2020-06-13,UFCFightNight:Eyevs.Calvillo,KarlRobersonvs.MarvinVettori,KarlRoberson,MarvinVettori,MarvinVettori,KarlRoberson,sub,0,11,1
2020-06-13,UFCFightNight:Eyevs.Calvillo,MariyaAgapovavs.HannahCifers,HannahCifers,MariyaAgapova,MariyaAgapova,HannahCifers,sub,0,1,1
2020-06-13,UFCFightNight:Eyevs.Calvillo,MerabDvalishvilivs.GustavoLopez,GustavoLopez,MerabDvalishvili,MerabDvalishvili,GustavoLopez,dec,0,6,3
2020-06-13,UFCFightNight:Eyevs.Calvillo,TysonNamvs.ZarrukhAdashev,TysonNam,ZarrukhAdashev,TysonNam,ZarrukhAdashev,ko,1,5,1
2020-06-13,UFCFightNight:Eyevs.Calvillo,JuliaAvilavs.GinaMazany,GinaMazany,JuliaAvila,JuliaAvila,GinaMazany,ko,0,2,1
2020-06-20,UFCFightNight:Blaydesvs.Volkov,RoxanneModafferivs.LaurenMurphy,LaurenMurphy,RoxanneModafferi,LaurenMurphy,RoxanneModafferi,dec,1,2,3
2020-06-20,UFCFightNight:Blaydesvs.Volkov,TeciaPenningtonvs.BriannaFortino,BriannaFortino,TeciaPennington,TeciaPennington,BriannaFortino,dec,0,1,3
2020-06-20,UFCFightNight:Blaydesvs.Volkov,AustinHubbardvs.MaxRohskopf,AustinHubbard,MaxRohskopf,AustinHubbard,MaxRohskopf,ko,1,8,2
2020-06-20,UFCFightNight:Blaydesvs.Volkov,BelalMuhammadvs.LymanGood,BelalMuhammad,LymanGood,BelalMuhammad,LymanGood,dec,1,9,3
2020-06-20,UFCFightNight:Blaydesvs.Volkov,ClayGuidavs.KingGreen,ClayGuida,KingGreen,KingGreen,ClayGuida,dec,0,8,3
2020-06-20,UFCFightNight:Blaydesvs.Volkov,CortneyCaseyvs.GillianRobertson,CortneyCasey,GillianRobertson,GillianRobertson,CortneyCasey,sub,0,2,3
2020-06-20,UFCFightNight:Blaydesvs.Volkov,FrankCamachovs.JustinJaynes,FrankCamacho,JustinJaynes,JustinJaynes,FrankCamacho,ko,0,8,1
2020-06-20,UFCFightNight:Blaydesvs.Volkov,JimMillervs.RooseveltRoberts,JimMiller,RooseveltRoberts,JimMiller,RooseveltRoberts,sub,1,8,1
2020-06-20,UFCFightNight:Blaydesvs.Volkov,JoshEmmettvs.ShaneBurgos,JoshEmmett,ShaneBurgos,JoshEmmett,ShaneBurgos,dec,1,7,3
2020-06-20,UFCFightNight:Blaydesvs.Volkov,RaquelPenningtonvs.MarionReneau,MarionReneau,RaquelPennington,RaquelPennington,MarionReneau,dec,0,3,3
2020-06-20,UFCFightNight:Blaydesvs.Volkov,CurtisBlaydesvs.AlexanderVolkov,AlexanderVolkov,CurtisBlaydes,CurtisBlaydes,AlexanderVolkov,dec,0,12,5
2020-06-27,UFCFightNight:Poiriervs.Hooker,BrendanAllenvs.KyleDaukaus,BrendanAllen,KyleDaukaus,BrendanAllen,KyleDaukaus,dec,1,10,3
2020-06-27,UFCFightNight:Poiriervs.Hooker,GianVillantevs.MauriceGreene,GianVillante,MauriceGreene,MauriceGreene,GianVillante,sub,0,11,3
2020-06-27,UFCFightNight:Poiriervs.Hooker,JordanGriffinvs.YoussefZalal,JordanGriffin,YoussefZalal,YoussefZalal,JordanGriffin,dec,0,7,3
2020-06-27,UFCFightNight:Poiriervs.Hooker,KayHansenvs.JinhYuFrey,JinhYuFrey,KayHansen,KayHansen,JinhYuFrey,sub,0,1,3
2020-06-27,UFCFightNight:Poiriervs.Hooker,LuisPenavs.KhamaWorthy,KhamaWorthy,LuisPena,KhamaWorthy,LuisPena,sub,1,8,3
2020-06-27,UFCFightNight:Poiriervs.Hooker,MikePerryvs.MickeyGall,MickeyGall,MikePerry,MikePerry,MickeyGall,dec,0,9,3
2020-06-27,UFCFightNight:Poiriervs.Hooker,PhilipeLinsvs.TannerBoser,PhilipeLins,TannerBoser,TannerBoser,PhilipeLins,ko,0,11,1
2020-06-27,UFCFightNight:Poiriervs.Hooker,SeanWoodsonvs.JulianErosa,JulianErosa,SeanWoodson,JulianErosa,SeanWoodson,sub,1,7,3
2020-06-27,UFCFightNight:Poiriervs.Hooker,TakashiSatovs.JasonWitt,JasonWitt,TakashiSato,TakashiSato,JasonWitt,ko,0,9,1
2020-06-27,UFCFightNight:Poiriervs.Hooker,DustinPoiriervs.DanHooker,DanHooker,DustinPoirier,DustinPoirier,DanHooker,dec,0,8,5
2020-07-11,UFC251:Usmanvs.Masvidal,KamaruUsmanvs.JorgeMasvidal,JorgeMasvidal,KamaruUsman,KamaruUsman,JorgeMasvidal,dec,0,9,5
2020-07-11,UFC251:Usmanvs.Masvidal,AmandaRibasvs.PaigeVanZant,AmandaRibas,PaigeVanZant,AmandaRibas,PaigeVanZant,sub,1,1,1
2020-07-11,UFC251:Usmanvs.Masvidal,AlexanderVolkanovskivs.MaxHolloway,AlexanderVolkanovski,MaxHolloway,AlexanderVolkanovski,MaxHolloway,dec,1,7,5
2020-07-11,UFC251:Usmanvs.Masvidal,ElizeuZaleskidosSantosvs.MuslimSalikhov,ElizeuZaleskidosSantos,MuslimSalikhov,MuslimSalikhov,ElizeuZaleskidosSantos,dec,0,9,3
2020-07-11,UFC251:Usmanvs.Masvidal,VolkanOezdemirvs.JiriProchazka,JiriProchazka,VolkanOezdemir,JiriProchazka,VolkanOezdemir,ko,1,11,2
2020-07-11,UFC251:Usmanvs.Masvidal,RaulianPaivavs.ZhalgasZhumagulov,RaulianPaiva,ZhalgasZhumagulov,RaulianPaiva,ZhalgasZhumagulov,dec,1,6,3
2020-07-11,UFC251:Usmanvs.Masvidal,PetrYanvs.JoseAldo,JoseAldo,PetrYan,PetrYan,JoseAldo,ko,0,6,5
2020-07-11,UFC251:Usmanvs.Masvidal,JessicaAndradevs.RoseNamajunas,JessicaAndrade,RoseNamajunas,RoseNamajunas,JessicaAndrade,dec,0,1,3
2020-07-11,UFC251:Usmanvs.Masvidal,MarcinTyburavs.MaximGrishin,MarcinTybura,MaximGrishin,MarcinTybura,MaximGrishin,dec,1,12,3
2020-07-11,UFC251:Usmanvs.Masvidal,MakwanAmirkhanivs.DannyHenry,DannyHenry,MakwanAmirkhani,MakwanAmirkhani,DannyHenry,sub,0,7,1
2020-07-11,UFC251:Usmanvs.Masvidal,LeonardoSantosvs.RomanBogatov,LeonardoSantos,RomanBogatov,LeonardoSantos,RomanBogatov,dec,1,8,3
2020-07-11,UFC251:Usmanvs.Masvidal,KarolRosavs.VanessaMelo,KarolRosa,VanessaMelo,KarolRosa,VanessaMelo,dec,1,3,3
2020-07-11,UFC251:Usmanvs.Masvidal,MartinDayvs.DaveyGrant,DaveyGrant,MartinDay,DaveyGrant,MartinDay,ko,1,6,3
2020-07-15,UFCFightNight:Kattarvs.Ige,MollyMcCannvs.TailaSantos,MollyMcCann,TailaSantos,TailaSantos,MollyMcCann,dec,0,1,3
2020-07-15,UFCFightNight:Kattarvs.Ige,ModestasBukauskasvs.AndreasMichailidis,AndreasMichailidis,ModestasBukauskas,ModestasBukauskas,AndreasMichailidis,ko,0,9,1
2020-07-15,UFCFightNight:Kattarvs.Ige,JohnPhillipsvs.KhamzatChimaev,JohnPhillips,KhamzatChimaev,KhamzatChimaev,JohnPhillips,sub,0,10,2
2020-07-15,UFCFightNight:Kattarvs.Ige,TimElliottvs.RyanBenoit,RyanBenoit,TimElliott,TimElliott,RyanBenoit,dec,0,5,3
2020-07-15,UFCFightNight:Kattarvs.Ige,JimmieRiveravs.CodyStamann,CodyStamann,JimmieRivera,JimmieRivera,CodyStamann,dec,0,6,3
2020-07-15,UFCFightNight:Kattarvs.Ige,JackShorevs.AaronPhillips,AaronPhillips,JackShore,JackShore,AaronPhillips,sub,0,6,2
2020-07-15,UFCFightNight:Kattarvs.Ige,DianaBelbitavs.LianaJojua,DianaBelbita,LianaJojua,LianaJojua,DianaBelbita,sub,0,2,1
2020-07-15,UFCFightNight:Kattarvs.Ige,CalvinKattarvs.DanIge,CalvinKattar,DanIge,CalvinKattar,DanIge,dec,1,7,5
2020-07-15,UFCFightNight:Kattarvs.Ige,AbdulRazakAlhassanvs.MounirLazzez,AbdulRazakAlhassan,MounirLazzez,MounirLazzez,AbdulRazakAlhassan,dec,0,10,3
2020-07-15,UFCFightNight:Kattarvs.Ige,JaredGordonvs.ChrisFishgold,ChrisFishgold,JaredGordon,JaredGordon,ChrisFishgold,dec,0,7,3
2020-07-15,UFCFightNight:Kattarvs.Ige,RicardoRamosvs.LeroneMurphy,LeroneMurphy,RicardoRamos,LeroneMurphy,RicardoRamos,ko,1,7,1
2020-07-18,UFCFightNight:Figueiredovs.Benavidez2,MarcDiakiesevs.RafaelFiziev,MarcDiakiese,RafaelFiziev,RafaelFiziev,MarcDiakiese,dec,0,8,3
2020-07-18,UFCFightNight:Figueiredovs.Benavidez2,MalcolmGordonvs.AmirAlbazi,AmirAlbazi,MalcolmGordon,AmirAlbazi,MalcolmGordon,sub,1,5,1
2020-07-18,UFCFightNight:Figueiredovs.Benavidez2,RomanDolidzevs.KhadisIbragimov,KhadisIbragimov,RomanDolidze,RomanDolidze,KhadisIbragimov,ko,0,11,1
2020-07-18,UFCFightNight:Figueiredovs.Benavidez2,AlexandrePantojavs.AskarAskarov,AlexandrePantoja,AskarAskarov,AskarAskarov,AlexandrePantoja,dec,0,5,3
2020-07-18,UFCFightNight:Figueiredovs.Benavidez2,GrantDawsonvs.NadNarimani,GrantDawson,NadNarimani,GrantDawson,NadNarimani,dec,1,8,3
2020-07-18,UFCFightNight:Figueiredovs.Benavidez2,JackHermanssonvs.KelvinGastelum,JackHermansson,KelvinGastelum,JackHermansson,KelvinGastelum,sub,1,9,1
2020-07-18,UFCFightNight:Figueiredovs.Benavidez2,DeivesonFigueiredovs.JosephBenavidez,DeivesonFigueiredo,JosephBenavidez,DeivesonFigueiredo,JosephBenavidez,sub,1,6,1
2020-07-18,UFCFightNight:Figueiredovs.Benavidez2,DaviRamosvs.ArmanTsarukyan,ArmanTsarukyan,DaviRamos,ArmanTsarukyan,DaviRamos,dec,1,8,3
2020-07-18,UFCFightNight:Figueiredovs.Benavidez2,CarlosFelipevs.SergheiSpivac,CarlosFelipe,SergheiSpivac,SergheiSpivac,CarlosFelipe,dec,0,12,3
2020-07-18,UFCFightNight:Figueiredovs.Benavidez2,BrettJohnsvs.MontelJackson,BrettJohns,MontelJackson,BrettJohns,MontelJackson,dec,1,6,3
2020-07-18,UFCFightNight:Figueiredovs.Benavidez2,ArianedaSilvavs.LuanaCarolina,ArianedaSilva,LuanaCarolina,ArianedaSilva,LuanaCarolina,sub,1,2,1
2020-07-18,UFCFightNight:Figueiredovs.Benavidez2,JoeDuffyvs.JoelAlvarez,JoeDuffy,JoelAlvarez,JoelAlvarez,JoeDuffy,sub,0,8,1
2020-07-25,UFCFightNight:Whittakervs.Till,MovsarEvloevvs.MikeGrundy,MikeGrundy,MovsarEvloev,MovsarEvloev,MikeGrundy,dec,0,7,3
2020-07-25,UFCFightNight:Whittakervs.Till,FranciscoTrinaldovs.JaiHerbert,FranciscoTrinaldo,JaiHerbert,FranciscoTrinaldo,JaiHerbert,ko,1,9,3
2020-07-25,UFCFightNight:Whittakervs.Till,KhamzatChimaevvs.RhysMcKee,KhamzatChimaev,RhysMcKee,KhamzatChimaev,RhysMcKee,ko,1,10,1
2020-07-25,UFCFightNight:Whittakervs.Till,MauricioRuavs.RogerioNogueira,MauricioRua,RogerioNogueira,MauricioRua,RogerioNogueira,dec,1,11,3
2020-07-25,UFCFightNight:Whittakervs.Till,NathanielWoodvs.JohnCastaneda,JohnCastaneda,NathanielWood,NathanielWood,JohnCastaneda,dec,0,6,3
2020-07-25,UFCFightNight:Whittakervs.Till,FabricioWerdumvs.AlexanderGustafsson,AlexanderGustafsson,FabricioWerdum,FabricioWerdum,AlexanderGustafsson,sub,0,11,1
2020-07-25,UFCFightNight:Whittakervs.Till,RamazanEmeevvs.NiklasStolze,NiklasStolze,RamazanEmeev,RamazanEmeev,NiklasStolze,dec,0,8,3
2020-07-25,UFCFightNight:Whittakervs.Till,RobertWhittakervs.DarrenTill,DarrenTill,RobertWhittaker,RobertWhittaker,DarrenTill,dec,0,10,5
2020-07-25,UFCFightNight:Whittakervs.Till,TannerBoservs.RaphaelPessoa,RaphaelPessoa,TannerBoser,TannerBoser,RaphaelPessoa,ko,0,12,2
2020-07-25,UFCFightNight:Whittakervs.Till,TomAspinallvs.JakeCollier,JakeCollier,TomAspinall,TomAspinall,JakeCollier,ko,0,11,1
2020-07-25,UFCFightNight:Whittakervs.Till,CarlaEsparzavs.MarinaRodriguez,CarlaEsparza,MarinaRodriguez,CarlaEsparza,MarinaRodriguez,dec,1,1,3
2020-07-25,UFCFightNight:Whittakervs.Till,BetheCorreiavs.PannieKianzad,BetheCorreia,PannieKianzad,PannieKianzad,BetheCorreia,dec,0,3,3
2020-07-25,UFCFightNight:Whittakervs.Till,AlexOliveiravs.PeterSobotta,AlexOliveira,PeterSobotta,AlexOliveira,PeterSobotta,dec,1,9,3
2020-07-25,UFCFightNight:Whittakervs.Till,PaulCraigvs.GadzhimuradAntigulov,GadzhimuradAntigulov,PaulCraig,PaulCraig,GadzhimuradAntigulov,sub,0,11,1
2020-08-01,UFCFightNight:Brunsonvs.Shahbazyan,VicenteLuquevs.RandyBrown,RandyBrown,VicenteLuque,VicenteLuque,RandyBrown,ko,0,9,2
2020-08-01,UFCFightNight:Brunsonvs.Shahbazyan,LandoVannatavs.KingGreen,KingGreen,LandoVannata,KingGreen,LandoVannata,dec,1,8,3
2020-08-01,UFCFightNight:Brunsonvs.Shahbazyan,JohnnyMunozvs.NateManess,JohnnyMunoz,NateManess,NateManess,JohnnyMunoz,dec,0,6,3
2020-08-01,UFCFightNight:Brunsonvs.Shahbazyan,JoanneWoodvs.JenniferMaia,JenniferMaia,JoanneWood,JenniferMaia,JoanneWood,sub,1,2,1
2020-08-01,UFCFightNight:Brunsonvs.Shahbazyan,ChrisGutierrezvs.CodyDurden,ChrisGutierrez,CodyDurden,CodyDurden,ChrisGutierrez,dec,0,6,3
